season,team_id,avg_massey_rank,std_massey_rank,min_massey_rank,max_massey_rank,median_massey_rank
2008,1320,107.74,22.68,9.0,209.0,107.0
2009,1320,104.18,43.58,33.0,251.0,86.0
2010,1320,32.19,17.76,4.0,121.0,29.0
2011,1320,93.68,23.49,18.0,245.0,95.0
2012,1320,64.16,24.4,3.0,144.0,67.0
2013,1320,87.94,25.86,40.0,242.0,82.0
2014,1320,111.32,24.1,48.0,209.0,110.0
2015,1320,27.55,16.89,8.0,188.0,23.0
2016,1320,90.58,30.81,10.0,183.0,90.0
2017,1320,144.29,41.57,16.0,287.0,145.0
2018,1320,117.65,36.14,16.0,218.0,124.0
2019,1320,193.21,29.64,95.0,313.0,189.0
2020,1320,55.31,25.78,8.0,161.0,51.0
2021,1320,174.91,44.48,62.0,316.0,175.0
2022,1320,129.89,43.69,62.0,339.0,114.0
2023,1320,195.21,38.39,78.0,350.0,195.0
2024,1320,135.25,41.29,65.0,336.0,122.0
2003,1321,164.21,28.17,64.0,235.0,166.0
2004,1321,135.49,34.16,66.0,287.0,132.0
2005,1321,119.99,27.54,31.0,256.0,115.0
2006,1321,106.25,22.94,44.0,195.0,106.0
2007,1321,136.65,33.93,53.0,281.0,133.0
2008,1321,189.9,30.31,99.0,282.0,191.0
2009,1321,60.18,24.02,7.0,172.0,61.0
2010,1321,61.16,21.35,13.0,183.0,62.0
2011,1321,60.81,17.1,8.0,111.0,60.0
2012,1321,50.17,17.89,7.0,155.0,49.0
2013,1321,94.99,32.8,11.0,234.0,90.0
2014,1321,127.69,26.96,62.0,220.0,125.0
2015,1321,120.53,23.83,60.0,254.0,119.0
2016,1321,71.81,20.85,20.0,157.0,71.0
2017,1321,35.93,10.22,12.0,108.0,34.0
2018,1321,82.61,25.34,20.0,192.0,80.0
2019,1321,73.94,28.53,24.0,225.0,67.0
2020,1321,147.86,38.05,45.0,328.0,139.0
2021,1321,89.24,36.49,9.0,241.0,80.0
2022,1321,75.58,27.61,19.0,224.0,72.0
2023,1321,46.95,14.25,12.0,107.0,45.0
2024,1321,46.52,15.18,5.0,120.0,45.0
2003,1322,302.62,11.53,161.0,326.0,303.0
2004,1322,264.82,24.01,188.0,322.0,265.5
2005,1322,183.3,40.16,95.0,315.0,176.0
2006,1322,96.39,30.37,23.0,231.0,93.0
2007,1322,171.0,23.45,100.0,276.0,171.0
2008,1322,261.9,37.8,165.0,337.0,260.5
2009,1322,294.16,34.62,134.0,340.0,303.5
2010,1322,292.13,30.08,132.0,331.0,301.0
2011,1322,245.05,34.95,118.0,317.0,248.0
2012,1322,224.11,28.39,147.0,325.0,222.0
2013,1322,132.29,38.39,25.0,265.0,125.0
2014,1322,206.39,37.05,71.0,315.0,204.0
2015,1322,221.88,39.82,133.0,339.0,214.0
2016,1322,318.14,33.25,126.0,350.0,328.0
2017,1322,297.66,23.89,182.0,346.0,302.0
2018,1322,336.69,19.47,170.0,351.0,344.0
2019,1322,331.91,14.86,249.0,352.0,336.0
2020,1322,315.71,21.56,244.0,352.0,317.0
2021,1322,305.74,21.56,209.0,352.0,309.0
2022,1322,331.54,12.27,271.0,357.0,333.0
2023,1322,196.13,52.68,36.0,352.0,198.0
2024,1322,335.58,21.98,168.0,362.0,337.0
2003,1323,10.5,9.99,1.0,113.0,8.0
2004,1323,91.97,41.84,12.0,239.0,87.0
2005,1323,60.0,36.48,17.0,231.0,47.0
2006,1323,61.62,18.94,22.0,129.0,60.0
2007,1323,23.77,10.87,2.0,58.0,22.0
2008,1323,27.13,13.61,8.0,95.0,22.0
2009,1323,48.66,22.79,6.0,147.0,47.0
2010,1323,57.21,16.08,11.0,105.0,57.0
2011,1323,15.65,9.57,3.0,73.0,13.0
2012,1323,67.11,40.42,8.0,231.0,55.0
2013,1323,29.72,10.38,5.0,77.0,28.0
2014,1323,80.09,29.29,19.0,237.0,79.0
2015,1323,19.9,15.44,5.0,143.0,15.0
2016,1323,32.03,10.87,3.0,73.0,31.0
2017,1323,21.15,6.26,2.0,58.0,21.5
2018,1323,43.23,18.39,1.0,108.0,41.0
2019,1323,81.04,25.18,19.0,208.0,79.0
2020,1323,75.3,23.5,21.0,209.0,70.0
2021,1323,94.36,34.73,36.0,225.0,85.0
2022,1323,73.47,31.21,25.0,204.0,64.0
2023,1323,141.92,45.12,23.0,258.0,145.0
2024,1323,164.33,34.86,78.0,314.0,160.0
2003,1324,195.2,33.39,71.0,280.0,190.5
2004,1324,180.88,41.89,60.0,266.0,191.5
2005,1324,222.57,32.61,128.0,321.0,219.0
2006,1324,250.24,32.52,164.0,308.0,261.0
2007,1324,135.42,20.32,82.0,200.0,133.0
2008,1324,160.32,19.6,95.0,235.0,162.0
2009,1324,134.67,28.28,54.0,237.0,133.5
2010,1324,112.77,33.58,43.0,319.0,109.0
2011,1324,78.59,20.78,28.0,177.0,77.0
2012,1324,142.98,30.84,43.0,229.0,150.0
2013,1324,189.04,30.95,84.0,296.0,186.0
2014,1324,190.63,28.27,80.0,309.0,189.0
2015,1324,185.93,34.75,58.0,325.0,179.0
2016,1324,103.64,30.55,26.0,254.0,101.0
2017,1324,95.53,23.85,22.0,195.0,98.0
2018,1324,143.16,26.98,59.0,229.0,144.0
2019,1324,213.83,24.71,98.0,299.0,211.0
2020,1324,224.02,35.5,51.0,321.0,231.0
2021,1324,249.96,33.5,119.0,346.0,248.0
2022,1324,119.64,41.05,28.0,241.0,120.0
2023,1324,277.33,32.33,147.0,356.0,269.0
2024,1324,135.21,29.62,68.0,303.0,130.0
2003,1325,180.06,28.21,105.0,280.0,178.0
2004,1325,225.39,27.37,111.0,297.0,226.0
2005,1325,114.07,39.16,9.0,312.0,105.0
2006,1325,89.21,30.82,10.0,171.0,94.0
2007,1325,106.94,19.26,48.0,220.0,106.0
2008,1325,83.46,20.03,27.0,161.0,81.0
2009,1325,147.14,32.15,16.0,260.0,147.0
2010,1325,131.64,25.96,58.0,234.0,131.0
2011,1325,156.18,31.16,50.0,288.0,157.0
2012,1325,65.51,28.65,2.0,198.0,66.0
2013,1325,79.75,25.04,17.0,210.0,75.0
2014,1325,84.85,21.37,22.0,184.0,81.0
2015,1325,208.18,33.88,77.0,274.0,214.0
2016,1325,127.6,31.23,55.0,258.0,124.0
2017,1325,103.86,19.67,19.0,195.0,104.0
2018,1325,184.63,28.89,100.0,260.0,189.0
2019,1325,170.82,30.55,80.0,284.0,170.0
2020,1325,179.12,30.65,71.0,268.0,183.0
2021,1325,116.34,25.41,26.0,209.0,117.0
2022,1325,84.6,24.59,13.0,146.0,89.0
2023,1325,156.8,26.8,83.0,296.0,154.0
2024,1325,170.76,37.84,67.0,294.0,167.0
2003,1326,76.34,18.88,22.0,145.0,75.0
2004,1326,136.47,30.21,39.0,252.0,135.0
2005,1326,42.65,15.03,10.0,115.0,41.0
2006,1326,12.22,9.06,3.0,72.0,10.0
2007,1326,8.43,8.15,1.0,42.0,5.0
2008,1326,39.31,15.36,2.0,111.0,37.0
2009,1326,30.83,15.76,1.0,111.0,29.0
2010,1326,26.95,20.16,2.0,135.0,20.5
2011,1326,2.76,2.69,1.0,25.0,2.0
2012,1326,5.06,4.12,1.0,40.0,4.0
2013,1326,13.72,7.33,1.0,56.0,13.0
2014,1326,13.36,8.4,1.0,50.0,13.0
2015,1326,19.94,11.14,1.0,70.0,17.0
2016,1326,71.28,23.55,6.0,239.0,69.0
2017,1326,62.76,17.33,12.0,149.0,62.0
2018,1326,26.2,16.8,1.0,93.0,19.0
2019,1326,30.93,13.6,1.0,89.0,33.0
2020,1326,16.3,11.98,1.0,61.0,13.0
2021,1326,16.09,11.8,4.0,82.0,13.0
2022,1326,22.82,8.25,6.0,76.0,22.0
2023,1326,51.71,32.96,6.0,179.0,45.0
2024,1326,49.48,20.46,1.0,117.0,49.0
2003,1328,15.73,12.2,1.0,78.0,12.0
2004,1328,42.69,20.09,1.0,162.0,43.0
2005,1328,20.62,15.15,4.0,118.0,16.0
2006,1328,35.21,20.7,5.0,116.0,29.0
2007,1328,72.09,24.29,5.0,159.0,74.0
2008,1328,36.61,13.3,13.0,113.0,33.5
2009,1328,8.19,6.07,1.0,57.0,7.0
2010,1328,94.79,26.37,6.0,232.0,95.0
2011,1328,138.2,30.55,56.0,247.0,134.0
2012,1328,77.57,28.37,8.0,206.0,75.0
2013,1328,47.93,17.54,11.0,144.0,45.0
2014,1328,32.28,12.75,10.0,88.0,29.0
2015,1328,18.42,9.12,6.0,119.0,16.0
2016,1328,5.7,5.27,1.0,80.0,4.0
2017,1328,87.61,42.47,6.0,250.0,80.0
2018,1328,27.23,15.94,1.0,147.0,24.0
2019,1328,28.92,13.02,2.0,97.0,30.0
2020,1328,42.68,16.19,5.0,146.0,41.0
2021,1328,31.88,16.14,5.0,197.0,31.0
2022,1328,39.88,12.94,7.0,103.0,37.0
2023,1328,53.44,16.14,14.0,185.0,52.0
2024,1328,27.24,13.22,4.0,123.0,26.0
2003,1329,20.8,13.42,1.0,83.0,19.0
2004,1329,20.43,18.49,1.0,129.0,13.0
2005,1329,7.74,10.9,1.0,193.0,6.0
2006,1329,69.68,22.51,5.0,127.0,72.0
2007,1329,35.71,24.2,1.0,143.0,29.0
2008,1329,88.28,28.03,17.0,162.0,84.0
2009,1329,39.83,12.28,12.0,113.0,38.0
2010,1329,40.33,11.42,10.0,101.0,39.0
2011,1329,57.85,18.84,16.0,139.0,58.0
2012,1329,101.15,26.43,29.0,191.0,100.0
2013,1329,25.98,16.03,3.0,213.0,22.0
2014,1329,18.17,13.68,1.0,64.0,14.0
2015,1329,35.64,12.76,13.0,152.0,33.0
2016,1329,102.53,30.71,21.0,212.0,100.0
2017,1329,38.04,18.29,11.0,155.0,33.0
2018,1329,56.43,16.04,1.0,168.0,55.0
2019,1329,92.98,24.65,27.0,221.0,89.0
2020,1329,60.86,21.73,6.0,140.0,62.0
2021,1329,37.68,15.74,5.0,122.0,37.0
2022,1329,54.35,17.01,11.0,126.0,52.0
2023,1329,47.47,19.42,12.0,167.0,43.0
2024,1329,121.96,36.21,17.0,258.0,115.0
2003,1330,171.05,32.17,38.0,267.0,176.0
2004,1330,102.55,23.33,30.0,216.0,102.0
2005,1330,48.67,22.78,2.0,149.0,46.0
2006,1330,65.13,18.74,18.0,149.0,64.0
2007,1330,67.88,16.31,17.0,114.0,68.0
2008,1330,134.4,23.09,48.0,215.0,136.0
2009,1330,132.85,35.35,58.0,305.0,126.0
2010,1330,51.13,20.43,8.0,142.0,47.0
2011,1330,43.04,17.28,12.0,159.0,40.0
2012,1330,122.92,24.83,26.0,187.0,124.0
2013,1330,287.59,43.66,118.0,347.0,300.0
2014,1330,193.57,30.39,88.0,329.0,187.0
2015,1330,57.8,25.86,9.0,195.0,57.0
2016,1330,126.76,34.21,37.0,336.0,127.0
2017,1330,115.69,18.13,57.0,178.0,117.0
2018,1330,74.03,14.66,30.0,144.0,73.0
2019,1330,95.67,21.26,35.0,232.0,96.0
2020,1330,181.49,32.6,56.0,266.0,184.0
2021,1330,143.13,29.14,63.0,244.0,143.5
2022,1330,202.03,26.33,95.0,286.0,202.0
2023,1330,150.6,24.7,75.0,240.0,151.0
2024,1330,269.14,42.21,132.0,351.0,274.0
2003,1331,140.66,31.69,15.0,247.0,144.0
2004,1331,130.23,20.72,57.0,176.0,134.0
2005,1331,83.78,26.26,33.0,200.0,79.0
2006,1331,138.33,25.85,69.0,231.0,140.0
2007,1331,108.87,23.7,25.0,199.0,104.0
2008,1331,79.1,23.62,37.0,246.0,75.0
2009,1331,151.42,57.41,46.0,313.0,144.0
2010,1331,143.75,22.24,77.0,257.0,140.0
2011,1331,163.19,32.52,82.0,311.0,159.0
2012,1331,64.71,26.88,20.0,174.0,58.0
2013,1331,139.53,25.97,72.0,231.0,136.0
2014,1331,169.6,32.91,66.0,280.0,174.0
2015,1331,195.3,28.01,76.0,337.0,193.0
2016,1331,167.18,32.38,17.0,248.0,174.0
2017,1331,245.6,37.46,139.0,340.0,244.0
2018,1331,242.23,32.19,152.0,337.0,241.0
2019,1331,291.94,19.69,161.0,343.0,293.0
2020,1331,171.47,36.66,62.0,289.0,169.0
2021,1331,180.05,34.73,88.0,318.0,177.0
2022,1331,150.3,37.38,38.0,352.0,144.0
2023,1331,75.72,37.43,19.0,323.0,67.0
2024,1331,228.37,47.21,82.0,328.0,232.0
2003,1332,34.15,11.83,5.0,80.0,35.0
2004,1332,63.58,25.35,14.0,305.0,60.0
2005,1332,51.83,30.01,3.0,166.0,52.0
2006,1332,116.73,36.16,25.0,210.0,120.0
2007,1332,16.64,10.85,1.0,73.0,15.0
2008,1332,44.64,16.4,8.0,106.0,43.0
2009,1332,146.26,38.36,50.0,271.0,139.5
2010,1332,119.62,27.67,40.0,216.0,118.0
2011,1332,128.64,34.6,39.0,239.0,124.0
2012,1332,71.27,21.67,8.0,161.0,69.0
2013,1332,32.97,14.02,5.0,117.0,31.0
2014,1332,26.72,12.53,1.0,63.0,27.0
2015,1332,58.12,20.01,16.0,140.0,58.0
2016,1332,21.95,11.22,1.0,65.0,21.0
2017,1332,18.44,13.08,3.0,129.0,15.0
2018,1332,59.82,18.02,1.0,163.0,60.0
2019,1332,61.15,20.29,7.0,162.0,60.0
2020,1332,14.74,6.7,1.0,49.0,14.0
2021,1332,30.95,14.88,3.0,193.0,29.5
2022,1332,63.91,26.35,7.0,195.0,59.0
2023,1332,60.03,18.91,16.0,187.0,56.0
2024,1332,55.32,13.06,15.0,106.0,56.0
2003,1333,134.09,28.77,34.0,245.0,129.5
2004,1333,160.7,26.98,92.0,258.0,160.0
2005,1333,106.9,28.04,48.0,258.0,103.0
2006,1333,144.71,29.52,55.0,244.0,142.0
2007,1333,174.25,31.37,90.0,282.0,173.0
2008,1333,231.9,41.33,76.0,326.0,235.0
2009,1333,167.93,59.94,43.0,331.0,154.0
2010,1333,153.75,33.51,27.0,298.0,155.0
2011,1333,196.02,46.59,74.0,334.0,190.0
2012,1333,99.46,31.09,7.0,267.0,99.0
2013,1333,110.27,33.48,30.0,221.0,108.0
2014,1333,106.23,26.48,63.0,322.0,100.0
2015,1333,99.25,32.32,42.0,288.0,94.0
2016,1333,61.64,17.71,21.0,153.0,61.0
2017,1333,266.24,50.85,44.0,344.0,275.0
2018,1333,124.9,32.78,61.0,271.0,116.0
2019,1333,80.82,12.6,49.0,144.0,80.0
2020,1333,75.39,17.65,22.0,150.0,76.0
2021,1333,117.38,33.87,35.0,235.0,112.5
2022,1333,212.07,60.73,49.0,344.0,219.0
2023,1333,202.81,32.58,62.0,304.0,203.0
2024,1333,155.7,35.65,36.0,312.0,152.0
2003,1334,158.0,53.72,36.0,307.0,154.5
2004,1334,105.1,37.08,38.0,270.0,97.0
2005,1334,33.86,22.88,6.0,311.0,27.0
2006,1334,101.82,30.39,22.0,244.0,104.0
2007,1334,202.69,22.3,102.0,258.0,204.0
2008,1334,125.07,21.59,71.0,221.0,124.0
2009,1334,136.82,25.18,77.0,249.0,134.5
2010,1334,107.51,21.29,34.0,215.0,107.0
2011,1334,146.1,31.82,26.0,259.0,145.0
2012,1334,258.7,30.66,131.0,327.0,264.0
2013,1334,132.38,33.19,44.0,310.0,125.0
2014,1334,114.77,33.94,9.0,215.0,119.0
2015,1334,215.79,30.51,118.0,302.0,219.0
2016,1334,247.24,37.45,129.0,339.0,248.0
2017,1334,228.85,23.73,134.0,313.0,231.0
2018,1334,184.7,25.17,126.0,291.0,180.0
2019,1334,185.48,20.32,116.0,247.0,185.0
2020,1334,136.36,33.13,56.0,248.0,131.0
2021,1334,130.02,31.49,5.0,236.0,130.0
2022,1334,273.43,34.98,134.0,346.0,277.0
2023,1334,223.98,34.92,103.0,362.0,220.0
2024,1334,326.7,39.27,145.0,360.0,341.0
2003,1335,71.82,33.28,16.0,278.0,62.0
2004,1335,100.17,27.62,18.0,188.0,98.0
2005,1335,112.66,32.22,30.0,280.0,111.0
2006,1335,95.07,24.97,33.0,196.0,95.0
2007,1335,108.3,19.41,44.0,178.0,108.0
2008,1335,275.94,35.38,90.0,335.0,279.0
2009,1335,248.56,31.16,127.0,315.0,253.0
2010,1335,318.66,21.3,205.0,347.0,321.0
2011,1335,189.18,28.82,105.0,312.0,186.0
2012,1335,148.72,29.93,87.0,316.0,146.0
2013,1335,275.89,36.97,120.0,347.0,279.0
2014,1335,260.59,30.73,105.0,340.0,266.0
2015,1335,277.9,21.67,161.0,347.0,278.0
2016,1335,258.05,27.26,168.0,331.0,257.0
2017,1335,170.7,36.58,33.0,309.0,173.0
2018,1335,131.34,23.43,57.0,259.0,130.0
2019,1335,113.77,21.64,43.0,226.0,117.0
2020,1335,133.8,30.14,42.0,263.0,135.0
2021,1335,183.62,65.4,126.0,357.0,160.5
2022,1335,214.38,27.94,143.0,328.0,212.0
2023,1335,167.21,31.96,70.0,321.0,162.0
2024,1335,195.62,39.46,116.0,352.0,191.0
2003,1336,212.85,31.0,90.0,305.0,210.0
2004,1336,163.89,40.39,67.0,306.0,159.0
2005,1336,197.94,38.04,83.0,302.0,197.0
2006,1336,112.45,26.35,58.0,215.0,110.0
2007,1336,150.0,33.17,72.0,239.0,152.0
2008,1336,122.29,26.36,49.0,241.0,119.0
2009,1336,66.9,20.48,24.0,158.0,67.0
2010,1336,145.93,46.29,17.0,256.0,144.0
2011,1336,70.88,21.13,15.0,219.0,68.0
2012,1336,136.52,29.35,33.0,233.0,136.0
2013,1336,168.32,37.9,65.0,280.0,170.0
2014,1336,94.42,21.6,25.0,156.0,92.0
2015,1336,91.76,22.85,22.0,218.0,91.0
2016,1336,123.78,27.71,44.0,315.0,122.0
2017,1336,90.66,22.2,37.0,195.0,85.0
2018,1336,56.79,21.84,1.0,144.0,54.0
2019,1336,73.24,32.11,7.0,188.0,65.0
2020,1336,23.87,10.57,4.0,83.0,22.0
2021,1336,52.05,24.12,10.0,158.0,47.0
2022,1336,90.36,22.99,33.0,212.0,88.0
2023,1336,50.54,11.84,5.0,113.0,50.0
2024,1336,107.99,33.52,18.0,222.0,104.0
2003,1337,139.74,27.1,82.0,262.0,135.5
2004,1337,148.98,27.02,46.0,237.0,143.0
2005,1337,115.98,23.49,13.0,226.0,120.0
2006,1337,193.4,34.16,103.0,281.0,194.0
2007,1337,229.02,32.74,142.0,295.0,234.0
2008,1337,216.18,33.55,119.0,297.0,220.0
2009,1337,300.65,24.97,186.0,342.0,304.0
2010,1337,271.35,26.82,178.0,339.0,270.0
2011,1337,238.38,21.85,165.0,318.0,237.0
2012,1337,240.84,30.87,124.0,302.0,245.0
2013,1337,201.51,31.05,79.0,296.0,204.0
2014,1337,153.47,33.29,74.0,295.0,147.0
2015,1337,121.95,25.07,57.0,262.0,116.0
2016,1337,130.01,21.25,56.0,236.0,126.0
2017,1337,266.23,37.6,99.0,328.0,273.0
2018,1337,293.83,27.2,188.0,340.0,297.0
2019,1337,186.23,32.1,96.0,334.0,182.0
2020,1337,152.01,25.08,97.0,312.0,146.0
2021,1337,129.8,32.32,61.0,253.0,122.0
2022,1337,258.04,38.26,93.0,326.0,264.0
2023,1337,191.26,47.2,37.0,315.0,194.0
2024,1337,230.92,33.56,87.0,304.0,232.0
2003,1338,12.2,16.91,1.0,153.0,7.0
2004,1338,11.53,9.04,1.0,93.0,9.0
2005,1338,29.83,16.07,4.0,117.0,27.0
2006,1338,13.27,10.79,1.0,83.0,10.0
2007,1338,9.82,6.29,1.0,48.0,8.0
2008,1338,21.47,9.51,1.0,64.0,22.0
2009,1338,3.32,2.33,1.0,18.0,3.0
2010,1338,24.79,14.33,3.0,84.0,21.0
2011,1338,5.77,3.47,1.0,31.0,5.0
2012,1338,70.71,28.38,4.0,208.0,74.0
2013,1338,21.38,12.97,4.0,86.0,18.0
2014,1338,19.42,8.81,1.0,57.0,19.0
2015,1338,72.98,21.0,14.0,154.0,72.0
2016,1338,30.47,13.4,4.0,124.0,30.0
2017,1338,61.94,18.71,15.0,163.0,60.0
2018,1338,185.74,35.71,70.0,282.0,188.0
2019,1338,97.98,29.47,20.0,204.0,93.0
2020,1338,87.22,21.91,33.0,196.0,84.0
2021,1338,85.6,24.47,35.0,208.0,82.0
2022,1338,181.79,32.16,101.0,294.0,179.0
2023,1338,73.35,33.17,25.0,276.0,65.0
2024,1338,58.91,20.04,8.0,138.0,56.0
2003,1339,213.37,24.53,120.0,282.0,212.0
2004,1339,154.03,34.1,42.0,282.0,154.0
2005,1339,120.09,25.93,54.0,255.0,120.5
2006,1339,212.02,31.54,125.0,305.0,207.0
2007,1339,264.01,30.23,176.0,325.0,265.0
2008,1339,257.55,33.11,153.0,323.0,265.0
2009,1339,122.9,26.78,72.0,257.0,119.0
2010,1339,86.15,17.61,9.0,189.0,85.0
2011,1339,81.39,23.54,29.0,188.0,83.0
2012,1339,246.16,43.89,71.0,320.0,258.0
2013,1339,239.94,27.26,130.0,319.0,240.0
2014,1339,127.71,31.8,51.0,248.0,124.0
2015,1339,130.6,18.19,72.0,198.0,129.0
2016,1339,210.33,25.77,122.0,283.0,212.0
2017,1339,213.17,50.83,55.0,318.0,226.0
2018,1339,264.07,23.01,138.0,327.0,264.0
2019,1339,301.71,28.01,150.0,339.0,311.0
2020,1339,259.57,40.0,63.0,334.0,266.0
2021,1339,296.36,36.89,100.0,350.0,304.0
2022,1339,221.71,38.88,128.0,352.0,223.0
2023,1339,163.41,31.6,62.0,249.0,165.0
2024,1339,264.25,44.66,74.0,341.0,275.0
2003,1340,281.3,22.69,173.0,318.0,286.0
2004,1340,218.7,37.39,76.0,303.0,223.0
2005,1340,170.69,32.56,61.0,296.0,169.0
2006,1340,203.9,34.57,110.0,284.0,207.0
2007,1340,177.68,24.36,97.0,253.0,178.0
2008,1340,138.18,25.8,32.0,199.0,144.0
2009,1340,114.77,24.24,51.0,227.0,113.0
2010,1340,203.79,27.86,110.0,306.0,208.0
2011,1340,238.91,32.78,110.0,301.0,246.0
2012,1340,205.68,32.56,80.0,309.0,206.0
2013,1340,292.1,36.5,105.0,346.0,302.0
2014,1340,264.95,30.05,108.0,343.0,267.0
2015,1340,245.14,32.12,63.0,323.0,246.0
2016,1340,268.68,27.49,62.0,344.0,271.0
2017,1340,232.99,35.96,107.0,337.0,237.0
2018,1340,139.28,36.56,45.0,288.0,143.0
2019,1340,261.05,34.21,126.0,334.0,266.0
2020,1340,202.36,24.48,83.0,286.0,201.0
2021,1340,265.7,31.4,186.0,340.0,266.0
2022,1340,285.8,36.01,131.0,351.0,287.0
2023,1340,228.36,37.14,94.0,362.0,233.0
2024,1340,206.01,50.59,30.0,350.0,215.0
2003,1341,218.49,31.92,101.0,301.0,220.0
2004,1341,308.25,9.23,254.0,324.0,309.0
2005,1341,319.89,8.92,251.0,330.0,323.0
2006,1341,328.96,6.11,278.0,334.0,331.0
2007,1341,326.76,9.4,261.0,336.0,329.0
2008,1341,329.62,8.57,247.0,341.0,332.0
2009,1341,294.88,25.76,175.0,338.0,296.0
2010,1341,276.03,28.56,127.0,338.0,280.0
2011,1341,324.54,24.03,102.0,342.0,332.0
2012,1341,309.19,19.14,255.0,344.0,312.0
2013,1341,304.66,30.25,143.0,342.0,314.0
2014,1341,316.06,25.18,96.0,350.0,321.0
2015,1341,307.62,21.3,142.0,347.0,311.0
2016,1341,339.24,15.09,148.0,351.0,343.0
2017,1341,317.79,15.09,239.0,348.0,320.0
2018,1341,264.9,31.12,117.0,333.0,270.0
2019,1341,255.06,36.29,125.0,350.0,257.0
2020,1341,223.48,29.51,134.0,337.0,219.0
2021,1341,212.3,50.53,70.0,319.0,213.0
2022,1341,294.43,29.71,136.0,357.0,298.0
2023,1341,280.69,27.3,123.0,350.0,283.0
2024,1341,287.64,51.2,89.0,359.0,303.0
2008,1342,312.85,30.95,167.0,341.0,326.0
2009,1342,223.26,36.29,96.0,323.0,223.0
2010,1342,320.55,17.41,230.0,343.0,326.5
2011,1342,218.64,44.06,78.0,337.0,222.0
2012,1342,242.87,27.36,108.0,334.0,246.0
2013,1342,334.38,16.63,144.0,347.0,338.0
2014,1342,345.1,6.27,303.0,351.0,347.0
2015,1342,336.48,9.31,305.0,351.0,337.0
2016,1342,311.62,18.23,208.0,349.0,314.0
2017,1342,337.48,17.55,225.0,351.0,344.0
2018,1342,314.46,25.45,211.0,351.0,321.0
2019,1342,216.87,35.99,120.0,343.0,210.5
2020,1342,323.57,18.44,156.0,351.0,327.0
2021,1342,321.34,19.61,193.0,357.0,324.0
2022,1342,266.08,33.57,98.0,335.0,272.0
2023,1342,338.17,15.91,274.0,363.0,338.0
2024,1342,284.52,33.97,55.0,352.0,291.0
2003,1343,139.24,27.08,62.0,224.0,140.5
2004,1343,112.23,23.01,15.0,180.0,114.0
2005,1343,110.95,41.84,21.0,211.0,109.5
2006,1343,260.57,41.43,133.0,331.0,267.0
2007,1343,200.88,43.28,97.0,314.0,199.5
2008,1343,300.04,29.15,176.0,336.0,308.5
2009,1343,269.78,32.48,112.0,331.0,271.0
2010,1343,154.76,30.97,70.0,306.0,150.0
2011,1343,81.51,28.8,28.0,198.0,79.0
2012,1343,148.56,38.66,55.0,264.0,144.0
2013,1343,129.34,39.99,51.0,301.0,124.0
2014,1343,97.62,29.69,20.0,217.0,98.0
2015,1343,198.97,32.81,24.0,299.0,199.0
2016,1343,89.49,33.69,25.0,256.0,84.0
2017,1343,99.51,39.87,24.0,263.0,90.0
2018,1343,166.41,43.75,40.0,287.0,163.0
2019,1343,174.25,40.9,75.0,331.0,169.0
2020,1343,197.66,33.69,99.0,340.0,192.0
2021,1343,179.59,64.2,101.0,357.0,162.0
2022,1343,118.93,27.92,43.0,329.0,117.0
2023,1343,122.4,25.08,46.0,324.0,120.0
2024,1343,52.21,27.06,2.0,176.0,51.0
2003,1344,76.63,25.37,35.0,194.0,71.0
2004,1344,20.28,9.13,2.0,86.0,19.0
2005,1344,83.55,29.65,9.0,178.0,83.0
2006,1344,88.72,21.84,27.0,174.0,88.0
2007,1344,62.08,15.35,15.0,107.0,63.0
2008,1344,72.44,25.84,4.0,153.0,72.0
2009,1344,75.42,20.11,36.0,210.0,72.0
2010,1344,98.31,21.32,39.0,196.0,95.0
2011,1344,86.64,26.26,25.0,197.0,84.0
2012,1344,121.32,24.34,22.0,293.0,121.0
2013,1344,88.45,27.51,15.0,217.0,83.0
2014,1344,58.99,15.92,23.0,120.0,56.0
2015,1344,36.18,13.93,12.0,107.0,33.0
2016,1344,37.73,17.85,5.0,165.0,36.0
2017,1344,56.25,14.75,12.0,142.0,56.0
2018,1344,58.26,15.92,1.0,125.0,58.0
2019,1344,75.27,16.14,27.0,140.0,74.5
2020,1344,75.23,32.9,4.0,214.0,70.0
2021,1344,71.71,20.36,23.0,147.0,69.0
2022,1344,29.09,17.64,1.0,82.0,27.0
2023,1344,48.5,26.63,4.0,169.0,40.0
2024,1344,50.88,14.36,2.0,146.0,51.0
2003,1345,27.22,11.69,5.0,99.0,25.0
2004,1345,46.73,20.87,1.0,119.0,45.0
2005,1345,155.2,44.51,45.0,288.0,154.0
2006,1345,144.91,25.08,67.0,247.0,146.0
2007,1345,44.5,14.56,8.0,104.0,44.0
2008,1345,46.44,29.29,8.0,147.0,35.0
2009,1345,22.61,12.63,6.0,110.0,19.0
2010,1345,8.25,4.56,1.0,42.0,7.0
2011,1345,12.49,9.97,2.0,127.0,10.0
2012,1345,40.05,15.41,5.0,97.0,39.0
2013,1345,101.24,34.33,33.0,264.0,97.0
2014,1345,90.93,23.16,32.0,195.0,86.0
2015,1345,59.97,23.91,21.0,163.0,55.0
2016,1345,13.87,6.95,1.0,62.0,14.0
2017,1345,15.95,6.36,4.0,56.0,15.0
2018,1345,6.15,5.07,1.0,57.0,5.0
2019,1345,17.15,12.12,3.0,110.0,13.0
2020,1345,39.86,23.51,2.0,186.0,34.0
